run_id,model,model_label,scope,metric,value,n_occurrences,n_subjects
20260528_015,Static,Standard,pooled,silhouette_cosine,0.05335095152258873,90,10
20260528_015,Static,Standard,pooled,centroid_cosine_distance,0.11434471607208252,90,10
20260528_015,Static,Standard,pooled,semantic_axis_auroc,0.6793154761904762,90,10
20260528_015,Static,Standard,subject_mean,silhouette_cosine,-0.020322697795927526,90,10
20260528_015,Static,Standard,subject_mean,centroid_cosine_distance,0.14602140188217164,90,10
20260528_015,Static,Standard,subject_mean,semantic_axis_auroc,0.7194444444444444,90,10
20260528_015,Additive,Additive,pooled,silhouette_cosine,0.03984633460640907,90,10
20260528_015,Additive,Additive,pooled,centroid_cosine_distance,0.1313275694847107,90,10
20260528_015,Additive,Additive,pooled,semantic_axis_auroc,0.7698412698412698,90,10
20260528_015,Additive,Additive,subject_mean,silhouette_cosine,-0.05568240480497479,90,10
20260528_015,Additive,Additive,subject_mean,centroid_cosine_distance,0.21570646464824678,90,10
20260528_015,Additive,Additive,subject_mean,semantic_axis_auroc,0.7777777777777778,90,10
20260528_015,Joint,Token-Time,pooled,silhouette_cosine,0.06497688591480255,90,10
20260528_015,Joint,Token-Time,pooled,centroid_cosine_distance,0.14333093166351318,90,10
20260528_015,Joint,Token-Time,pooled,semantic_axis_auroc,0.7311507936507937,90,10
20260528_015,Joint,Token-Time,subject_mean,silhouette_cosine,-0.05540273133665323,90,10
20260528_015,Joint,Token-Time,subject_mean,centroid_cosine_distance,0.16729022860527037,90,10
20260528_015,Joint,Token-Time,subject_mean,semantic_axis_auroc,0.7444444444444445,90,10
20260528_015,Timeformer,Memory-Augmented,pooled,silhouette_cosine,0.04778960719704628,90,10
20260528_015,Timeformer,Memory-Augmented,pooled,centroid_cosine_distance,0.08916860818862915,90,10
20260528_015,Timeformer,Memory-Augmented,pooled,semantic_axis_auroc,0.7807539682539681,90,10
20260528_015,Timeformer,Memory-Augmented,subject_mean,silhouette_cosine,0.09820828102529049,90,10
20260528_015,Timeformer,Memory-Augmented,subject_mean,centroid_cosine_distance,0.1877675712108612,90,10
20260528_015,Timeformer,Memory-Augmented,subject_mean,semantic_axis_auroc,0.7944444444444445,90,10
20260528_016,Static,Standard,pooled,silhouette_cosine,-0.001975029706954956,90,10
20260528_016,Static,Standard,pooled,centroid_cosine_distance,0.01630866527557373,90,10
20260528_016,Static,Standard,pooled,semantic_axis_auroc,0.6178075396825397,90,10
20260528_016,Static,Standard,subject_mean,silhouette_cosine,0.05470542702823877,90,10
20260528_016,Static,Standard,subject_mean,centroid_cosine_distance,0.07064383029937744,90,10
20260528_016,Static,Standard,subject_mean,semantic_axis_auroc,0.7833333333333334,90,10
20260528_016,Additive,Additive,pooled,silhouette_cosine,0.026883669197559357,90,10
20260528_016,Additive,Additive,pooled,centroid_cosine_distance,0.10509037971496582,90,10
20260528_016,Additive,Additive,pooled,semantic_axis_auroc,0.7485119047619048,90,10
20260528_016,Additive,Additive,subject_mean,silhouette_cosine,-0.06906990027055145,90,10
20260528_016,Additive,Additive,subject_mean,centroid_cosine_distance,0.18670225739479065,90,10
20260528_016,Additive,Additive,subject_mean,semantic_axis_auroc,0.7388888888888889,90,10
20260528_016,Joint,Token-Time,pooled,silhouette_cosine,0.020585162565112114,90,10
20260528_016,Joint,Token-Time,pooled,centroid_cosine_distance,0.08038836717605591,90,10
20260528_016,Joint,Token-Time,pooled,semantic_axis_auroc,0.7341269841269842,90,10
20260528_016,Joint,Token-Time,subject_mean,silhouette_cosine,-0.0708078992087394,90,10
20260528_016,Joint,Token-Time,subject_mean,centroid_cosine_distance,0.1708451271057129,90,10
20260528_016,Joint,Token-Time,subject_mean,semantic_axis_auroc,0.7722222222222223,90,10
20260528_016,Timeformer,Memory-Augmented,pooled,silhouette_cosine,0.019632630050182343,90,10
20260528_016,Timeformer,Memory-Augmented,pooled,centroid_cosine_distance,0.04321414232254028,90,10
20260528_016,Timeformer,Memory-Augmented,pooled,semantic_axis_auroc,0.6909722222222222,90,10
20260528_016,Timeformer,Memory-Augmented,subject_mean,silhouette_cosine,-0.036442436277866364,90,10
20260528_016,Timeformer,Memory-Augmented,subject_mean,centroid_cosine_distance,0.10361072421073914,90,10
20260528_016,Timeformer,Memory-Augmented,subject_mean,semantic_axis_auroc,0.7444444444444445,90,10
20260528_017,Static,Standard,pooled,silhouette_cosine,0.02213510125875473,90,10
20260528_017,Static,Standard,pooled,centroid_cosine_distance,0.03178393840789795,90,10
20260528_017,Static,Standard,pooled,semantic_axis_auroc,0.6569940476190476,90,10
20260528_017,Static,Standard,subject_mean,silhouette_cosine,0.018232875410467385,90,10
20260528_017,Static,Standard,subject_mean,centroid_cosine_distance,0.06098030805587769,90,10
20260528_017,Static,Standard,subject_mean,semantic_axis_auroc,0.7083333333333333,90,10
20260528_017,Additive,Additive,pooled,silhouette_cosine,0.04470498859882355,90,10
20260528_017,Additive,Additive,pooled,centroid_cosine_distance,0.13681405782699585,90,10
20260528_017,Additive,Additive,pooled,semantic_axis_auroc,0.7549603174603174,90,10
20260528_017,Additive,Additive,subject_mean,silhouette_cosine,-0.05593680739402771,90,10
20260528_017,Additive,Additive,subject_mean,centroid_cosine_distance,0.2210555523633957,90,10
20260528_017,Additive,Additive,subject_mean,semantic_axis_auroc,0.75,90,10
20260528_017,Joint,Token-Time,pooled,silhouette_cosine,0.011670069769024849,90,10
20260528_017,Joint,Token-Time,pooled,centroid_cosine_distance,0.06038099527359009,90,10
20260528_017,Joint,Token-Time,pooled,semantic_axis_auroc,0.7658730158730159,90,10
20260528_017,Joint,Token-Time,subject_mean,silhouette_cosine,-0.013211672380566596,90,10
20260528_017,Joint,Token-Time,subject_mean,centroid_cosine_distance,0.1689285695552826,90,10
20260528_017,Joint,Token-Time,subject_mean,semantic_axis_auroc,0.7444444444444445,90,10
20260528_017,Timeformer,Memory-Augmented,pooled,silhouette_cosine,0.054566919803619385,90,10
20260528_017,Timeformer,Memory-Augmented,pooled,centroid_cosine_distance,0.14071011543273926,90,10
20260528_017,Timeformer,Memory-Augmented,pooled,semantic_axis_auroc,0.8010912698412698,90,10
20260528_017,Timeformer,Memory-Augmented,subject_mean,silhouette_cosine,-0.041863723658025265,90,10
20260528_017,Timeformer,Memory-Augmented,subject_mean,centroid_cosine_distance,0.2342687129974365,90,10
20260528_017,Timeformer,Memory-Augmented,subject_mean,semantic_axis_auroc,0.8055555555555556,90,10
20260528_018,Static,Standard,pooled,silhouette_cosine,0.032027631998062134,90,10
20260528_018,Static,Standard,pooled,centroid_cosine_distance,0.04519796371459961,90,10
20260528_018,Static,Standard,pooled,semantic_axis_auroc,0.7199900793650794,90,10
20260528_018,Static,Standard,subject_mean,silhouette_cosine,-0.0690327356569469,90,10
20260528_018,Static,Standard,subject_mean,centroid_cosine_distance,0.0991513192653656,90,10
20260528_018,Static,Standard,subject_mean,semantic_axis_auroc,0.7194444444444446,90,10
20260528_018,Additive,Additive,pooled,silhouette_cosine,0.04230508580803871,90,10
20260528_018,Additive,Additive,pooled,centroid_cosine_distance,0.14928579330444336,90,10
20260528_018,Additive,Additive,pooled,semantic_axis_auroc,0.7222222222222222,90,10
20260528_018,Additive,Additive,subject_mean,silhouette_cosine,-0.05814698953181505,90,10
20260528_018,Additive,Additive,subject_mean,centroid_cosine_distance,0.20539560317993164,90,10
20260528_018,Additive,Additive,subject_mean,semantic_axis_auroc,0.7388888888888889,90,10
20260528_018,Joint,Token-Time,pooled,silhouette_cosine,0.07121308892965317,90,10
20260528_018,Joint,Token-Time,pooled,centroid_cosine_distance,0.16164028644561768,90,10
20260528_018,Joint,Token-Time,pooled,semantic_axis_auroc,0.7698412698412699,90,10
20260528_018,Joint,Token-Time,subject_mean,silhouette_cosine,-0.010627951519563795,90,10
20260528_018,Joint,Token-Time,subject_mean,centroid_cosine_distance,0.2145719885826111,90,10
20260528_018,Joint,Token-Time,subject_mean,semantic_axis_auroc,0.7944444444444445,90,10
20260528_018,Timeformer,Memory-Augmented,pooled,silhouette_cosine,0.05314990505576134,90,10
20260528_018,Timeformer,Memory-Augmented,pooled,centroid_cosine_distance,0.13662207126617432,90,10
20260528_018,Timeformer,Memory-Augmented,pooled,semantic_axis_auroc,0.7847222222222222,90,10
20260528_018,Timeformer,Memory-Augmented,subject_mean,silhouette_cosine,-0.03774733780883253,90,10
20260528_018,Timeformer,Memory-Augmented,subject_mean,centroid_cosine_distance,0.2083933711051941,90,10
20260528_018,Timeformer,Memory-Augmented,subject_mean,semantic_axis_auroc,0.8388888888888889,90,10
20260528_019,Static,Standard,pooled,silhouette_cosine,0.024804236367344856,90,10
20260528_019,Static,Standard,pooled,centroid_cosine_distance,0.017885327339172363,90,10
20260528_019,Static,Standard,pooled,semantic_axis_auroc,0.6862599206349207,90,10
20260528_019,Static,Standard,subject_mean,silhouette_cosine,0.13612890988588333,90,10
20260528_019,Static,Standard,subject_mean,centroid_cosine_distance,0.02932478189468384,90,10
20260528_019,Static,Standard,subject_mean,semantic_axis_auroc,0.7972222222222223,90,10
20260528_019,Additive,Additive,pooled,silhouette_cosine,0.026945922523736954,90,10
20260528_019,Additive,Additive,pooled,centroid_cosine_distance,0.11733084917068481,90,10
20260528_019,Additive,Additive,pooled,semantic_axis_auroc,0.7807539682539683,90,10
20260528_019,Additive,Additive,subject_mean,silhouette_cosine,-0.06758062709122896,90,10
20260528_019,Additive,Additive,subject_mean,centroid_cosine_distance,0.22731925845146178,90,10
20260528_019,Additive,Additive,subject_mean,semantic_axis_auroc,0.7333333333333334,90,10
20260528_019,Joint,Token-Time,pooled,silhouette_cosine,0.03246643766760826,90,10
20260528_019,Joint,Token-Time,pooled,centroid_cosine_distance,0.08648288249969482,90,10
20260528_019,Joint,Token-Time,pooled,semantic_axis_auroc,0.6626984126984127,90,10
20260528_019,Joint,Token-Time,subject_mean,silhouette_cosine,-0.059211623994633554,90,10
20260528_019,Joint,Token-Time,subject_mean,centroid_cosine_distance,0.15044326782226564,90,10
20260528_019,Joint,Token-Time,subject_mean,semantic_axis_auroc,0.6888888888888889,90,10
20260528_019,Timeformer,Memory-Augmented,pooled,silhouette_cosine,0.0601266473531723,90,10
20260528_019,Timeformer,Memory-Augmented,pooled,centroid_cosine_distance,0.06285285949707031,90,10
20260528_019,Timeformer,Memory-Augmented,pooled,semantic_axis_auroc,0.6507936507936507,90,10
20260528_019,Timeformer,Memory-Augmented,subject_mean,silhouette_cosine,-0.0027763638645410538,90,10
20260528_019,Timeformer,Memory-Augmented,subject_mean,centroid_cosine_distance,0.0721679985523224,90,10
20260528_019,Timeformer,Memory-Augmented,subject_mean,semantic_axis_auroc,0.6944444444444444,90,10
20260528_020,Static,Standard,pooled,silhouette_cosine,0.06688529253005981,90,10
20260528_020,Static,Standard,pooled,centroid_cosine_distance,0.08794599771499634,90,10
20260528_020,Static,Standard,pooled,semantic_axis_auroc,0.6232638888888888,90,10
20260528_020,Static,Standard,subject_mean,silhouette_cosine,0.05931434258818626,90,10
20260528_020,Static,Standard,subject_mean,centroid_cosine_distance,0.019499409198760986,90,10
20260528_020,Static,Standard,subject_mean,semantic_axis_auroc,0.6361111111111112,90,10
20260528_020,Additive,Additive,pooled,silhouette_cosine,0.022952381521463394,90,10
20260528_020,Additive,Additive,pooled,centroid_cosine_distance,0.10160470008850098,90,10
20260528_020,Additive,Additive,pooled,semantic_axis_auroc,0.7266865079365079,90,10
20260528_020,Additive,Additive,subject_mean,silhouette_cosine,-0.05509287538006902,90,10
20260528_020,Additive,Additive,subject_mean,centroid_cosine_distance,0.21246776580810547,90,10
20260528_020,Additive,Additive,subject_mean,semantic_axis_auroc,0.7444444444444445,90,10
20260528_020,Joint,Token-Time,pooled,silhouette_cosine,0.04971994832158089,90,10
20260528_020,Joint,Token-Time,pooled,centroid_cosine_distance,0.12404656410217285,90,10
20260528_020,Joint,Token-Time,pooled,semantic_axis_auroc,0.7738095238095237,90,10
20260528_020,Joint,Token-Time,subject_mean,silhouette_cosine,-0.042082809761632235,90,10
20260528_020,Joint,Token-Time,subject_mean,centroid_cosine_distance,0.17777279615402222,90,10
20260528_020,Joint,Token-Time,subject_mean,semantic_axis_auroc,0.788888888888889,90,10
20260528_020,Timeformer,Memory-Augmented,pooled,silhouette_cosine,0.0327133908867836,90,10
20260528_020,Timeformer,Memory-Augmented,pooled,centroid_cosine_distance,0.02954024076461792,90,10
20260528_020,Timeformer,Memory-Augmented,pooled,semantic_axis_auroc,0.6716269841269841,90,10
20260528_020,Timeformer,Memory-Augmented,subject_mean,silhouette_cosine,-0.005829642317257822,90,10
20260528_020,Timeformer,Memory-Augmented,subject_mean,centroid_cosine_distance,0.09281938076019287,90,10
20260528_020,Timeformer,Memory-Augmented,subject_mean,semantic_axis_auroc,0.7722222222222223,90,10
20260528_021,Static,Standard,pooled,silhouette_cosine,0.0784623920917511,90,10
20260528_021,Static,Standard,pooled,centroid_cosine_distance,0.09209519624710083,90,10
20260528_021,Static,Standard,pooled,semantic_axis_auroc,0.7318948412698414,90,10
20260528_021,Static,Standard,subject_mean,silhouette_cosine,0.019979820773005485,90,10
20260528_021,Static,Standard,subject_mean,centroid_cosine_distance,0.10302370190620422,90,10
20260528_021,Static,Standard,subject_mean,semantic_axis_auroc,0.7305555555555556,90,10
20260528_021,Additive,Additive,pooled,silhouette_cosine,0.03570788353681564,90,10
20260528_021,Additive,Additive,pooled,centroid_cosine_distance,0.12020736932754517,90,10
20260528_021,Additive,Additive,pooled,semantic_axis_auroc,0.7599206349206349,90,10
20260528_021,Additive,Additive,subject_mean,silhouette_cosine,-0.05683916043490171,90,10
20260528_021,Additive,Additive,subject_mean,centroid_cosine_distance,0.2151258945465088,90,10
20260528_021,Additive,Additive,subject_mean,semantic_axis_auroc,0.7833333333333334,90,10
20260528_021,Joint,Token-Time,pooled,silhouette_cosine,0.030871279537677765,90,10
20260528_021,Joint,Token-Time,pooled,centroid_cosine_distance,0.09003341197967529,90,10
20260528_021,Joint,Token-Time,pooled,semantic_axis_auroc,0.795138888888889,90,10
20260528_021,Joint,Token-Time,subject_mean,silhouette_cosine,-0.05975727532058954,90,10
20260528_021,Joint,Token-Time,subject_mean,centroid_cosine_distance,0.19001139402389527,90,10
20260528_021,Joint,Token-Time,subject_mean,semantic_axis_auroc,0.8111111111111111,90,10
20260528_021,Timeformer,Memory-Augmented,pooled,silhouette_cosine,0.05465925484895706,90,10
20260528_021,Timeformer,Memory-Augmented,pooled,centroid_cosine_distance,0.10527902841567993,90,10
20260528_021,Timeformer,Memory-Augmented,pooled,semantic_axis_auroc,0.7569444444444445,90,10
20260528_021,Timeformer,Memory-Augmented,subject_mean,silhouette_cosine,-0.06091315513476729,90,10
20260528_021,Timeformer,Memory-Augmented,subject_mean,centroid_cosine_distance,0.1136674165725708,90,10
20260528_021,Timeformer,Memory-Augmented,subject_mean,semantic_axis_auroc,0.7277777777777777,90,10
20260528_022,Static,Standard,pooled,silhouette_cosine,0.06186993792653084,90,10
20260528_022,Static,Standard,pooled,centroid_cosine_distance,0.03426271677017212,90,10
20260528_022,Static,Standard,pooled,semantic_axis_auroc,0.782986111111111,90,10
20260528_022,Static,Standard,subject_mean,silhouette_cosine,0.07041203768458218,90,10
20260528_022,Static,Standard,subject_mean,centroid_cosine_distance,0.050510889291763304,90,10
20260528_022,Static,Standard,subject_mean,semantic_axis_auroc,0.7861111111111112,90,10
20260528_022,Additive,Additive,pooled,silhouette_cosine,0.046388790011405945,90,10
20260528_022,Additive,Additive,pooled,centroid_cosine_distance,0.16413086652755737,90,10
20260528_022,Additive,Additive,pooled,semantic_axis_auroc,0.7564484126984128,90,10
20260528_022,Additive,Additive,subject_mean,silhouette_cosine,-0.05622152062132955,90,10
20260528_022,Additive,Additive,subject_mean,centroid_cosine_distance,0.22075255811214448,90,10
20260528_022,Additive,Additive,subject_mean,semantic_axis_auroc,0.75,90,10
20260528_022,Joint,Token-Time,pooled,silhouette_cosine,0.0551365427672863,90,10
20260528_022,Joint,Token-Time,pooled,centroid_cosine_distance,0.16352123022079468,90,10
20260528_022,Joint,Token-Time,pooled,semantic_axis_auroc,0.7743055555555555,90,10
20260528_022,Joint,Token-Time,subject_mean,silhouette_cosine,-0.050464310124516486,90,10
20260528_022,Joint,Token-Time,subject_mean,centroid_cosine_distance,0.20922747552394866,90,10
20260528_022,Joint,Token-Time,subject_mean,semantic_axis_auroc,0.7833333333333333,90,10
20260528_022,Timeformer,Memory-Augmented,pooled,silhouette_cosine,0.036049190908670425,90,10
20260528_022,Timeformer,Memory-Augmented,pooled,centroid_cosine_distance,0.1205243468284607,90,10
20260528_022,Timeformer,Memory-Augmented,pooled,semantic_axis_auroc,0.7837301587301588,90,10
20260528_022,Timeformer,Memory-Augmented,subject_mean,silhouette_cosine,-0.06089122290723026,90,10
20260528_022,Timeformer,Memory-Augmented,subject_mean,centroid_cosine_distance,0.18699654340744018,90,10
20260528_022,Timeformer,Memory-Augmented,subject_mean,semantic_axis_auroc,0.75,90,10
20260528_023,Static,Standard,pooled,silhouette_cosine,0.026608165353536606,90,10
20260528_023,Static,Standard,pooled,centroid_cosine_distance,0.008849501609802246,90,10
20260528_023,Static,Standard,pooled,semantic_axis_auroc,0.5984623015873015,90,10
20260528_023,Static,Standard,subject_mean,silhouette_cosine,0.08497271090745925,90,10
20260528_023,Static,Standard,subject_mean,centroid_cosine_distance,0.05273427963256836,90,10
20260528_023,Static,Standard,subject_mean,semantic_axis_auroc,0.6583333333333333,90,10
20260528_023,Additive,Additive,pooled,silhouette_cosine,0.03006763942539692,90,10
20260528_023,Additive,Additive,pooled,centroid_cosine_distance,0.08359068632125854,90,10
20260528_023,Additive,Additive,pooled,semantic_axis_auroc,0.7718253968253967,90,10
20260528_023,Additive,Additive,subject_mean,silhouette_cosine,-0.062192306853830814,90,10
20260528_023,Additive,Additive,subject_mean,centroid_cosine_distance,0.17968451380729675,90,10
20260528_023,Additive,Additive,subject_mean,semantic_axis_auroc,0.7777777777777779,90,10
20260528_023,Joint,Token-Time,pooled,silhouette_cosine,-0.002270819153636694,90,10
20260528_023,Joint,Token-Time,pooled,centroid_cosine_distance,0.01096189022064209,90,10
20260528_023,Joint,Token-Time,pooled,semantic_axis_auroc,0.5634920634920635,90,10
20260528_023,Joint,Token-Time,subject_mean,silhouette_cosine,-0.051628337521106,90,10
20260528_023,Joint,Token-Time,subject_mean,centroid_cosine_distance,0.07557392716407776,90,10
20260528_023,Joint,Token-Time,subject_mean,semantic_axis_auroc,0.6277777777777777,90,10
20260528_023,Timeformer,Memory-Augmented,pooled,silhouette_cosine,0.03968330845236778,90,10
20260528_023,Timeformer,Memory-Augmented,pooled,centroid_cosine_distance,0.09701883792877197,90,10
20260528_023,Timeformer,Memory-Augmented,pooled,semantic_axis_auroc,0.751984126984127,90,10
20260528_023,Timeformer,Memory-Augmented,subject_mean,silhouette_cosine,-0.043134771892800926,90,10
20260528_023,Timeformer,Memory-Augmented,subject_mean,centroid_cosine_distance,0.18126301169395448,90,10
20260528_023,Timeformer,Memory-Augmented,subject_mean,semantic_axis_auroc,0.7666666666666667,90,10
20260528_024,Static,Standard,pooled,silhouette_cosine,0.19121381640434265,90,10
20260528_024,Static,Standard,pooled,centroid_cosine_distance,0.14165979623794556,90,10
20260528_024,Static,Standard,pooled,semantic_axis_auroc,0.8127480158730158,90,10
20260528_024,Static,Standard,subject_mean,silhouette_cosine,0.1597853470593691,90,10
20260528_024,Static,Standard,subject_mean,centroid_cosine_distance,0.13726218938827514,90,10
20260528_024,Static,Standard,subject_mean,semantic_axis_auroc,0.7972222222222223,90,10
20260528_024,Additive,Additive,pooled,silhouette_cosine,0.07634814828634262,90,10
20260528_024,Additive,Additive,pooled,centroid_cosine_distance,0.1933174729347229,90,10
20260528_024,Additive,Additive,pooled,semantic_axis_auroc,0.7782738095238095,90,10
20260528_024,Additive,Additive,subject_mean,silhouette_cosine,-0.03204587129876017,90,10
20260528_024,Additive,Additive,subject_mean,centroid_cosine_distance,0.20369618237018586,90,10
20260528_024,Additive,Additive,subject_mean,semantic_axis_auroc,0.7944444444444445,90,10
20260528_024,Joint,Token-Time,pooled,silhouette_cosine,0.041261401027441025,90,10
20260528_024,Joint,Token-Time,pooled,centroid_cosine_distance,0.1416001319885254,90,10
20260528_024,Joint,Token-Time,pooled,semantic_axis_auroc,0.7708333333333334,90,10
20260528_024,Joint,Token-Time,subject_mean,silhouette_cosine,-0.04557643067091703,90,10
20260528_024,Joint,Token-Time,subject_mean,centroid_cosine_distance,0.21840609908103942,90,10
20260528_024,Joint,Token-Time,subject_mean,semantic_axis_auroc,0.8333333333333333,90,10
20260528_024,Timeformer,Memory-Augmented,pooled,silhouette_cosine,0.031435128301382065,90,10
20260528_024,Timeformer,Memory-Augmented,pooled,centroid_cosine_distance,0.09448152780532837,90,10
20260528_024,Timeformer,Memory-Augmented,pooled,semantic_axis_auroc,0.7514880952380952,90,10
20260528_024,Timeformer,Memory-Augmented,subject_mean,silhouette_cosine,-0.05890848152339458,90,10
20260528_024,Timeformer,Memory-Augmented,subject_mean,centroid_cosine_distance,0.1921384632587433,90,10
20260528_024,Timeformer,Memory-Augmented,subject_mean,semantic_axis_auroc,0.8055555555555556,90,10
20260528_025,Static,Standard,pooled,silhouette_cosine,0.009691555052995682,90,10
20260528_025,Static,Standard,pooled,centroid_cosine_distance,0.00870603322982788,90,10
20260528_025,Static,Standard,pooled,semantic_axis_auroc,0.6837797619047619,90,10
20260528_025,Static,Standard,subject_mean,silhouette_cosine,0.01784481415525079,90,10
20260528_025,Static,Standard,subject_mean,centroid_cosine_distance,0.04448255896568298,90,10
20260528_025,Static,Standard,subject_mean,semantic_axis_auroc,0.7805555555555556,90,10
20260528_025,Additive,Additive,pooled,silhouette_cosine,0.018443545326590538,90,10
20260528_025,Additive,Additive,pooled,centroid_cosine_distance,0.10000300407409668,90,10
20260528_025,Additive,Additive,pooled,semantic_axis_auroc,0.7177579365079364,90,10
20260528_025,Additive,Additive,subject_mean,silhouette_cosine,-0.06470685387030244,90,10
20260528_025,Additive,Additive,subject_mean,centroid_cosine_distance,0.1961284339427948,90,10
20260528_025,Additive,Additive,subject_mean,semantic_axis_auroc,0.7222222222222223,90,10
20260528_025,Joint,Token-Time,pooled,silhouette_cosine,0.029771089553833008,90,10
20260528_025,Joint,Token-Time,pooled,centroid_cosine_distance,0.14338016510009766,90,10
20260528_025,Joint,Token-Time,pooled,semantic_axis_auroc,0.7485119047619047,90,10
20260528_025,Joint,Token-Time,subject_mean,silhouette_cosine,-0.05837206188589335,90,10
20260528_025,Joint,Token-Time,subject_mean,centroid_cosine_distance,0.2882979318499565,90,10
20260528_025,Joint,Token-Time,subject_mean,semantic_axis_auroc,0.7944444444444445,90,10
20260528_025,Timeformer,Memory-Augmented,pooled,silhouette_cosine,0.04084102436900139,90,10
20260528_025,Timeformer,Memory-Augmented,pooled,centroid_cosine_distance,0.07426410913467407,90,10
20260528_025,Timeformer,Memory-Augmented,pooled,semantic_axis_auroc,0.6924603174603174,90,10
20260528_025,Timeformer,Memory-Augmented,subject_mean,silhouette_cosine,-0.02720774575136602,90,10
20260528_025,Timeformer,Memory-Augmented,subject_mean,centroid_cosine_distance,0.13490472435951234,90,10
20260528_025,Timeformer,Memory-Augmented,subject_mean,semantic_axis_auroc,0.7166666666666667,90,10
20260528_026,Static,Standard,pooled,silhouette_cosine,0.0788823738694191,90,10
20260528_026,Static,Standard,pooled,centroid_cosine_distance,0.07002723217010498,90,10
20260528_026,Static,Standard,pooled,semantic_axis_auroc,0.779513888888889,90,10
20260528_026,Static,Standard,subject_mean,silhouette_cosine,0.11984164565801621,90,10
20260528_026,Static,Standard,subject_mean,centroid_cosine_distance,0.07980283498764038,90,10
20260528_026,Static,Standard,subject_mean,semantic_axis_auroc,0.763888888888889,90,10
20260528_026,Additive,Additive,pooled,silhouette_cosine,0.041234105825424194,90,10
20260528_026,Additive,Additive,pooled,centroid_cosine_distance,0.08883678913116455,90,10
20260528_026,Additive,Additive,pooled,semantic_axis_auroc,0.7638888888888888,90,10
20260528_026,Additive,Additive,subject_mean,silhouette_cosine,-0.047186865098774435,90,10
20260528_026,Additive,Additive,subject_mean,centroid_cosine_distance,0.17118526101112366,90,10
20260528_026,Additive,Additive,subject_mean,semantic_axis_auroc,0.788888888888889,90,10
20260528_026,Joint,Token-Time,pooled,silhouette_cosine,0.04721340537071228,90,10
20260528_026,Joint,Token-Time,pooled,centroid_cosine_distance,0.16912662982940674,90,10
20260528_026,Joint,Token-Time,pooled,semantic_axis_auroc,0.7762896825396824,90,10
20260528_026,Joint,Token-Time,subject_mean,silhouette_cosine,-0.04648925103247166,90,10
20260528_026,Joint,Token-Time,subject_mean,centroid_cosine_distance,0.2518515795469284,90,10
20260528_026,Joint,Token-Time,subject_mean,semantic_axis_auroc,0.7444444444444444,90,10
20260528_026,Timeformer,Memory-Augmented,pooled,silhouette_cosine,0.054092757403850555,90,10
20260528_026,Timeformer,Memory-Augmented,pooled,centroid_cosine_distance,0.1306406855583191,90,10
20260528_026,Timeformer,Memory-Augmented,pooled,semantic_axis_auroc,0.6944444444444445,90,10
20260528_026,Timeformer,Memory-Augmented,subject_mean,silhouette_cosine,-0.05380001328885555,90,10
20260528_026,Timeformer,Memory-Augmented,subject_mean,centroid_cosine_distance,0.1893402546644211,90,10
20260528_026,Timeformer,Memory-Augmented,subject_mean,semantic_axis_auroc,0.7222222222222222,90,10
20260528_027,Static,Standard,pooled,silhouette_cosine,0.04682503268122673,90,10
20260528_027,Static,Standard,pooled,centroid_cosine_distance,0.05872178077697754,90,10
20260528_027,Static,Standard,pooled,semantic_axis_auroc,0.7740575396825397,90,10
20260528_027,Static,Standard,subject_mean,silhouette_cosine,0.05863224640488625,90,10
20260528_027,Static,Standard,subject_mean,centroid_cosine_distance,0.09171849489212036,90,10
20260528_027,Static,Standard,subject_mean,semantic_axis_auroc,0.836111111111111,90,10
20260528_027,Additive,Additive,pooled,silhouette_cosine,0.04976363107562065,90,10
20260528_027,Additive,Additive,pooled,centroid_cosine_distance,0.11494565010070801,90,10
20260528_027,Additive,Additive,pooled,semantic_axis_auroc,0.8199404761904762,90,10
20260528_027,Additive,Additive,subject_mean,silhouette_cosine,-0.020655693765729666,90,10
20260528_027,Additive,Additive,subject_mean,centroid_cosine_distance,0.20416901111602784,90,10
20260528_027,Additive,Additive,subject_mean,semantic_axis_auroc,0.8555555555555555,90,10
20260528_027,Joint,Token-Time,pooled,silhouette_cosine,0.0639469251036644,90,10
20260528_027,Joint,Token-Time,pooled,centroid_cosine_distance,0.09693270921707153,90,10
20260528_027,Joint,Token-Time,pooled,semantic_axis_auroc,0.7708333333333334,90,10
20260528_027,Joint,Token-Time,subject_mean,silhouette_cosine,-0.020597320795059205,90,10
20260528_027,Joint,Token-Time,subject_mean,centroid_cosine_distance,0.19185585975646974,90,10
20260528_027,Joint,Token-Time,subject_mean,semantic_axis_auroc,0.8333333333333334,90,10
20260528_027,Timeformer,Memory-Augmented,pooled,silhouette_cosine,0.03792306408286095,90,10
20260528_027,Timeformer,Memory-Augmented,pooled,centroid_cosine_distance,0.08017116785049438,90,10
20260528_027,Timeformer,Memory-Augmented,pooled,semantic_axis_auroc,0.7757936507936508,90,10
20260528_027,Timeformer,Memory-Augmented,subject_mean,silhouette_cosine,-0.02526051327586174,90,10
20260528_027,Timeformer,Memory-Augmented,subject_mean,centroid_cosine_distance,0.17257639169692993,90,10
20260528_027,Timeformer,Memory-Augmented,subject_mean,semantic_axis_auroc,0.7944444444444445,90,10
20260528_028,Static,Standard,pooled,silhouette_cosine,0.10235856473445892,90,10
20260528_028,Static,Standard,pooled,centroid_cosine_distance,0.09152472019195557,90,10
